thread_id,email_number,rollback_status,cache_clear_status,diagnostics_required,device_consistency,browser_version,browser_type,issue_reproduction,support_required,os_type,system_change,upgrade_related,ticket_priority,escalation_status,software_version,escalation_needed,crm_version,software_version,technical_complexity,resolution_time,error_type,issue_history,error_type,issue_severity,system_affected
214,2,,,True,unknown,unknown,unknown,,True,unknown,unknown,,high,False,PostgreSQL 12.7+,True,unknown,PostgreSQL 12.7+,unknown,,database_connection_timeout,unknown,database_connection_timeout,critical,single system
214,3,,,True,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,,,windows_10,software_update,True,high,,PostgreSQL 12.7+,True,,PostgreSQL 12.7+,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
214,4,,,True,,,,,False,,configuration_change,True,,,,False,,,,,,,,critical,multiple systems
214,5,,,True,consistent across both Chrome and Firefox,unknown,unknown,,False,unknown,configuration_change,True,high,,3.2.1,,unknown,3.2.1,Medium,,unknown_error,recurring,unknown_error,high,single system
217,1,,,True,unknown,unknown,unknown,False,True,unknown,configuration_change,True,unknown,,3.2.1,,unknown,3.2.1,unknown,,database_connection_failed,unknown,database_connection_failed,critical,crm_system
217,2,,False,True,unknown,unknown,unknown,,False,unknown,unknown,,unknown,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
217,3,,True,,consistent across both Chrome and Firefox,unknown,unknown,,False,unknown,unknown,,unknown,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,medium,multiple systems
217,4,,,True,unknown,,,,False,,unknown,,,False,,True,,,,,database_connection_failed,,database_connection_failed,critical,multiple systems
217,5,False,,False,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,configuration_change,False,unknown,True,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,single system
218,1,,True,True,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,,False,unknown,unknown,,,,unknown,True,unknown,unknown,Medium,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
218,2,,,True,unknown,,unknown,,True,unknown,unknown,,unknown,,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,high,unknown
218,3,,,False,unknown,unknown,unknown,,False,unknown,no recent changes,False,unknown,,unknown,False,4.2.1,unknown,unknown,,unknown,unknown,unknown,critical,inventory_module
219,1,,,False,consistent across both Chrome and Firefox,Chrome 122,Google Chrome,,,windows_10,No recent changes,,,,CRM Pro v3.2.4,,4.2.5,CRM Pro v3.2.4,Medium,,database_connection_timeout_exception,one-time,database_connection_timeout_exception,high,single system
219,2,,False,,unknown,,,,False,,,,,,,,,,,,,,,,
219,3,False,True,False,consistent across both Chrome and Firefox,unknown,unknown,False,True,unknown,unknown,False,unknown,False,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,high,multiple systems
219,4,,,True,unknown,unknown,unknown,False,True,unknown,configuration_change,,unknown,True,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,multiple systems
219,5,False,,False,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,No recent changes,False,unknown,False,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,high,multiple systems
219,6,,,True,unknown,,unknown,,,unknown,unknown,,unknown,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
220,1,False,,True,consistent across both Chrome and Firefox,,,,False,,configuration_change,True,,,3.2.5,False,,3.2.5,Medium,,database_connection_timeout_exception,,database_connection_timeout_exception,critical,single system
220,2,,,True,unknown,unknown,unknown,,False,unknown,unknown,False,unknown,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
220,3,,,True,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,,,windows_10,hardware_upgrade,True,,,SQL Server 2019,True,,SQL Server 2019,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,single system
220,4,,,True,unknown,,,False,True,,configuration_change,True,unknown,False,unknown,True,unknown,unknown,Medium,,unknown,unknown,unknown,medium,single system
220,5,,,False,consistent across both Chrome and Firefox,unknown,unknown,False,True,unknown,unknown,False,unknown,False,unknown,False,unknown,unknown,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,critical,multiple systems
220,6,,,True,unknown,unknown,unknown,,,unknown,unknown,,unknown,,3.2.5,,3.2.1,3.2.5,unknown,,unknown,unknown,unknown,high,crm_system
223,1,False,True,True,consistent across both Chrome and Firefox,Chrome 122,Chrome,,,windows_10,unknown,True,high,False,v3.14.2,True,2.5.3,v3.14.2,High,,configuration_error,unknown,configuration_error,critical,multiple systems
223,2,,,True,unknown,,,,True,,configuration_change,,,,,True,,,unknown,,database_connection_failed,unknown,database_connection_failed,high,single system
223,3,False,,True,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,False,False,Linux,configuration_change,False,,False,unknown,True,,unknown,High,,timeout,recurring,timeout,high,multiple systems
223,4,,False,True,consistent across both Chrome and Firefox,unknown,unknown,True,True,unknown,configuration_change,False,high,False,unknown,False,unknown,unknown,Medium,,timeout,recurring,timeout,high,multiple systems
223,5,False,,True,consistent across both Chrome and Firefox,unknown,unknown,,True,unknown,unknown,False,high,False,unknown,False,unknown,unknown,Medium,,503: Service Unavailable,one-time,503: Service Unavailable,high,single system
223,6,False,,True,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,configuration_change,True,high,False,v2.4.1,True,unknown,v2.4.1,Medium,30.0,configuration_error,recurring,configuration_error,high,multiple systems
224,1,,,False,unknown,,,,True,,,,,,4.2.1,,,4.2.1,,,database_connection_failed,,database_connection_failed,high,crm_system
224,2,,,True,unknown,unknown,unknown,False,False,unknown,unknown,False,unknown,False,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
224,3,False,,False,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,False,False,unknown,No recent changes,False,,False,unknown,False,unknown,unknown,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,high,inventory_module
224,4,False,True,False,consistent across both Chrome and Firefox,Chrome 122,Chrome,False,True,unknown,unknown,False,high,True,unknown,True,unknown,unknown,Medium,,unknown_error,recurring,unknown_error,medium,single system
224,5,False,True,False,consistent across both Chrome and Firefox,unknown,Chrome,False,False,unknown,unknown,False,,False,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,high,single system
224,6,,,False,unknown,,,,True,,unknown,,high,,,,,,unknown,,,unknown,,unknown,unknown
225,1,False,True,False,consistent across both Chrome and Firefox,Chrome 120,Chrome,False,True,unknown,unknown,False,,False,,True,,,,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,crm_system
225,2,,,True,unknown,unknown,unknown,,True,unknown,unknown,,high,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
225,3,,,False,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,no recent changes,False,,,unknown,False,,unknown,unknown,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
225,4,,,True,,,,False,True,,unknown,False,high,,unknown,True,,unknown,unknown,2.0,database_connection_timeout_exception,unknown,database_connection_timeout_exception,critical,single system
225,5,,,,consistent across both Chrome and Firefox,,,,True,,configuration_change,,,,CRM Pro v3.2.4,True,,CRM Pro v3.2.4,High,,configuration_error,,configuration_error,critical,crm_system
225,6,False,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,True,,,,True,,,High,30.0,,one-time,,high,single system
226,1,False,True,False,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,configuration_change,True,unknown,False,4.2.8,False,unknown,4.2.8,Medium,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,high,single system
226,2,,,True,unknown,unknown,unknown,,True,unknown,configuration_change,True,high,,unknown,True,unknown,unknown,Medium,,database_connection_failed,one-time,database_connection_failed,critical,multiple systems
226,3,,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,True,,,,True,,,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
226,4,,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,True,,True,,True,,,High,,,,,,multiple systems
227,1,,,True,consistent across both Chrome and Firefox,,,,True,windows_10,configuration_change,True,high,True,v3.14.2,True,4.2.1,v3.14.2,High,,503: Service Unavailable,recurring,503: Service Unavailable,critical,single system
227,2,,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,True,high,,,True,,,High,,configuration_error,one-time,configuration_error,critical,single system
227,3,True,,True,consistent across both Chrome and Firefox,,,False,False,unknown,configuration_change,True,high,False,unknown,True,,unknown,High,2.0,configuration_error,one-time,configuration_error,critical,multiple systems
229,1,,True,True,consistent across both Chrome and Firefox,Chrome 120,Chrome,,False,unknown,configuration_change,True,,False,v5.1.2,True,unknown,v5.1.2,Medium,,database_connection_failed,recurring,database_connection_failed,critical,multiple systems
229,2,,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,True,high,True,unknown,True,,unknown,High,4.0,timeout,recurring,timeout,critical,multiple systems
229,3,,,True,consistent across both Chrome and Firefox,,,,False,unknown,unknown,,,,,True,,,High,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,critical,multiple systems
230,1,,True,True,consistent across both Chrome and Firefox,Chrome 120,Chrome,False,True,windows_11,software_update,True,,,Nosco CRM v4.2.1,True,4.2.1,Nosco CRM v4.2.1,,,Database connection timeout,one-time,Database connection timeout,critical,single system
230,2,False,,True,unknown,,unknown,,True,unknown,unknown,True,,,,True,,,unknown,,unknown,unknown,unknown,critical,multiple systems
230,3,,,True,consistent across both Chrome and Firefox,unknown,unknown,,,unknown,configuration_change,True,high,,unknown,True,unknown,unknown,High,,timeout,recurring,timeout,critical,multiple systems
230,4,True,,True,,,,,False,,unknown,True,,,v4.2.1,True,,v4.2.1,High,48.0,database_connection_timeout_exception,,database_connection_timeout_exception,critical,multiple systems
230,5,True,,True,consistent across both Chrome and Firefox,,Chrome,,True,windows_10,configuration_change,True,high,,,True,,,High,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
231,1,,True,False,consistent across both Chrome and Firefox,,Chrome,,False,windows_10,No recent changes,False,,,,False,,,,,503: Service Unavailable,one-time,503: Service Unavailable,critical,inventory_module
231,2,,,True,consistent across both Chrome and Firefox,unknown,unknown,,True,unknown,unknown,,high,False,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,critical,multiple systems
231,3,,,False,unknown,unknown,unknown,False,False,unknown,no recent changes,False,,,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,critical,crm_system
231,4,False,,False,consistent across both Chrome and Firefox,,,,True,,No recent changes,,,False,,False,,,,,,,,,single system
232,1,True,True,True,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,,,windows_10,software_update,True,high,,3.2.1,True,,3.2.1,High,,503: Service Unavailable,one-time,503: Service Unavailable,critical,multiple systems
232,2,,,True,consistent across both Chrome and Firefox,,Chrome,,True,,configuration_change,False,high,True,3.2.1,True,,3.2.1,High,4.0,configuration_error,,configuration_error,critical,multiple systems
233,1,,,False,consistent across both Chrome and Firefox,Chrome 119.0.0,Chrome,False,True,unknown,configuration_change,True,high,False,unknown,True,unknown,unknown,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
233,2,False,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,True,high,,,True,,,,90.0,,,,critical,multiple systems
234,1,,,False,consistent across both Chrome and Firefox,unknown,unknown,,True,unknown,unknown,,unknown,,unknown,False,unknown,unknown,unknown,,database_connection_failed,unknown,database_connection_failed,critical,multiple systems
234,2,,,True,unknown,unknown,unknown,,False,unknown,unknown,,unknown,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
234,3,,,,,,,,,,configuration_change,True,,,3.2.1,,3.2.1,3.2.1,,,database_connection_failed,,database_connection_failed,,
234,4,False,True,True,unknown,unknown,unknown,False,True,unknown,software_update,True,unknown,True,unknown,True,unknown,unknown,Medium,,unknown,unknown,unknown,high,single system
234,5,False,True,False,unknown,unknown,unknown,False,False,unknown,unknown,False,unknown,False,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,high,single system
234,6,False,,True,consistent across both Chrome and Firefox,,,False,True,,,False,high,True,,True,,,High,,,one-time,,critical,multiple systems
235,1,,,False,consistent across both Chrome and Firefox,Chrome 119.0.0,Chrome,,,unknown,unknown,False,,,v2.7.4,False,unknown,v2.7.4,unknown,,Error 503: Service Unavailable,unknown,Error 503: Service Unavailable,critical,inventory_module
235,2,,False,True,,,,,False,,unknown,True,,,,,,,,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
235,3,,True,True,consistent across both Chrome and Firefox,Chrome 122,Chrome,,,unknown,configuration_change,True,high,,unknown,True,unknown,unknown,High,,timeout,one-time,timeout,critical,multiple systems
235,4,,,True,,,,False,True,,,,,True,,True,,,,,,,,,
235,5,,,True,consistent across both Chrome and Firefox,,Chrome,False,False,windows_10,yes,True,,,CRM Pro v3.2.4,True,,CRM Pro v3.2.4,High,,timeout,one-time,timeout,critical,single system
236,1,,True,,consistent across both Chrome and Firefox,unknown,unknown,,,windows_10,unknown,,,,2.4.3,,2.4.3,2.4.3,unknown,,database_connection_failed,unknown,database_connection_failed,high,single system
236,2,,,True,unknown,unknown,unknown,,True,unknown,unknown,,unknown,,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,critical,single system
236,3,,,False,consistent across both Chrome and Firefox,,Chrome,False,False,,software_update,True,,,unknown,False,unknown,unknown,Medium,,database_connection_failed,unknown,database_connection_failed,high,multiple systems
239,1,,True,True,consistent across both Chrome and Firefox,unknown,unknown,,False,unknown,unknown,,,,3.2.1,True,3.2.1,3.2.1,unknown,,database_connection_failed,unknown,database_connection_failed,critical,crm_system
239,2,,,True,,,,,True,,unknown,,,,,,,,,,,,,,unknown
240,1,,True,True,consistent across both Chrome and Firefox,unknown,unknown,,False,unknown,unknown,False,unknown,False,2.1.4,True,unknown,2.1.4,unknown,,database_connection_failed,recurring,database_connection_failed,critical,crm_system
240,2,,,False,unknown,,,,True,,,,,False,,True,,,unknown,,,,,critical,single system
240,3,,,False,unknown,,unknown,,False,unknown,no recent changes,False,,,,False,,,unknown,,unknown,unknown,unknown,unknown,single system
241,1,,True,False,consistent across both Chrome and Firefox,,Chrome,False,False,,software_update,True,,,,False,,,High,,API timeout after webhook validation fails,one-time,API timeout after webhook validation fails,high,multiple systems
241,2,,,True,consistent across both Chrome and Firefox,unknown,unknown,,True,unknown,unknown,,high,True,v22.3.4,True,unknown,v22.3.4,unknown,,unknown_error,unknown,unknown_error,critical,multiple systems
241,3,,,True,consistent across both Chrome and Firefox,,,,True,,hardware_upgrade,True,,,,True,,,,,timeout,recurring,timeout,high,multiple systems
241,4,,,True,unknown,unknown,unknown,,True,unknown,unknown,,high,,unknown,,unknown,unknown,unknown,48.0,unknown,unknown,unknown,unknown,unknown
241,5,,,True,unknown,unknown,unknown,,,unknown,unknown,False,unknown,,3.2.1,True,unknown,3.2.1,unknown,,unknown,unknown,unknown,critical,single system
242,1,True,,,consistent across both Chrome and Firefox,Chrome 120.0.1,Chrome,,,unknown,software_update,True,high,,v2.3.4,True,unknown,v2.3.4,Medium,,timeout,recurring,timeout,critical,multiple systems
242,2,,,True,consistent across both Chrome and Firefox,unknown,Chrome,,False,unknown,unknown,,high,False,unknown,True,unknown,unknown,High,,timeout,recurring,timeout,critical,multiple systems
242,3,True,,,unknown,unknown,unknown,,False,unknown,unknown,True,unknown,,CRM Pro v3.8.16,True,unknown,CRM Pro v3.8.16,unknown,,unknown,unknown,unknown,high,multiple systems
244,1,,,True,consistent across both Chrome and Firefox,unknown,unknown,False,True,windows_10,software_update,True,high,,unknown,True,unknown,unknown,High,,unknown_error,one-time,unknown_error,critical,multiple systems
244,2,,,True,unknown,,,False,True,unknown,configuration_change,True,high,False,unknown,True,unknown,unknown,High,,configuration_error,unknown,configuration_error,critical,multiple systems
244,3,True,False,True,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,False,True,Windows Server 2022,configuration_change,True,high,False,unknown,True,unknown,unknown,High,,database_connection_timeout_exception,one-time,database_connection_timeout_exception,critical,multiple systems
244,4,True,,True,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,,True,unknown,configuration_change,True,high,True,v4.7.9,True,4.8.3,v4.7.9,High,,configuration_error,one-time,configuration_error,critical,multiple systems
244,5,True,,False,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,False,False,unknown,configuration_change,True,high,False,3.2.2,True,3.2.1,3.2.2,High,,database_connection_failed,recurring,database_connection_failed,critical,multiple systems
244,6,,,,,,,,,,,,,,,,,,,,,,,,
245,1,,True,False,consistent across both Chrome and Firefox,Chrome 120,Chrome,False,True,Windows,software_update,True,,False,Nosco CRM version 4.2.3,False,4.2.3,Nosco CRM version 4.2.3,High,,Database connection failed: Error 503 Service Unavailable,one-time,Database connection failed: Error 503 Service Unavailable,critical,single system
245,2,,,True,unknown,unknown,unknown,,True,unknown,configuration_change,True,high,,unknown,,unknown,unknown,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,high,multiple systems
245,3,,,True,consistent across both Chrome and Firefox,,Chrome,False,False,,configuration_change,True,,,,True,,,High,,timeout,one-time,timeout,critical,multiple systems
245,4,True,,False,consistent across both Chrome and Firefox,,,False,True,,configuration_change,True,high,True,unknown,True,,unknown,High,,configuration_error,,configuration_error,critical,multiple systems
245,5,False,,False,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,,True,windows_10,yes,True,high,False,unknown,False,unknown,unknown,High,,unknown_error,one-time,unknown_error,critical,multiple systems
247,1,,True,False,consistent across both Chrome and Firefox,Chrome 121.0.0,Chrome,,True,unknown,configuration_change,False,,,3.8.4,True,3.8.4,3.8.4,High,,timeout,recurring,timeout,critical,single system
247,2,,False,True,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,unknown,False,high,False,unknown,False,unknown,unknown,Medium,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,high,inventory_module
247,3,,,True,consistent across both Chrome and Firefox,,,,False,,hardware_upgrade,True,,False,,True,,,High,,database_connection_timeout_exception,,database_connection_timeout_exception,critical,multiple systems
247,4,True,,,unknown,unknown,unknown,,False,unknown,configuration_change,True,high,,3.8.4,True,unknown,3.8.4,High,,timeout,one-time,timeout,critical,single system
248,1,True,True,False,consistent across both Chrome and Firefox,Chrome 120,Chrome,,True,windows_10,unknown,False,,,,True,,,,,database_connection_timeout_exception,one-time,database_connection_timeout_exception,critical,inventory_module
248,2,,,True,consistent across both Chrome and Firefox,,unknown,,False,unknown,configuration_change,True,high,True,v3.14.2,True,unknown,v3.14.2,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
249,1,False,True,True,consistent across both Chrome and Firefox,Chrome 124,Chrome,False,True,unknown,software_update,True,high,False,CRM v3.5.0,True,unknown,CRM v3.5.0,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
249,2,False,,True,consistent across both Chrome and Firefox,,,False,True,unknown,unknown,True,,True,,True,,,High,,configuration_error,recurring,configuration_error,high,multiple systems
249,3,,False,True,consistent across both Chrome and Firefox,unknown,unknown,False,True,Linux,configuration_change,True,high,False,unknown,False,unknown,unknown,High,,timeout,one-time,timeout,high,multiple systems
250,1,,,True,unknown,unknown,unknown,,True,unknown,unknown,,unknown,,unknown,True,unknown,unknown,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,critical,inventory_module
250,2,,,True,,,,,False,,unknown,,,True,,True,,,,,,,,,
250,3,False,True,False,consistent across both Chrome and Firefox,,,False,False,unknown,no recent changes,False,,False,3.5.2,True,unknown,3.5.2,unknown,,database_connection_failed,recurring,database_connection_failed,high,multiple systems
250,4,,,False,consistent across both Chrome and Firefox,unknown,unknown,,True,unknown,unknown,,unknown,True,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
251,1,,,True,consistent across both Chrome and Firefox,,,False,False,,software_update,True,,False,3.2.1,True,unknown,3.2.1,Medium,,timeout,one-time,timeout,high,multiple systems
251,2,False,,True,unknown,117,Chrome,,,unknown,configuration_change,True,,,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,critical,unknown
251,3,,,True,consistent across both Chrome and Firefox,,Edge,False,False,,configuration_change,True,,,,True,4.2.0,,,,,recurring,,critical,crm_system
251,4,True,,True,unknown,,,,True,,unknown,True,high,,,,,,unknown,,unknown,unknown,unknown,critical,multiple systems
252,1,,True,False,consistent across both Chrome and Firefox,,unknown,,False,unknown,no recent changes,,unknown,False,CRM Pro v3.2.4,False,4.2.1,CRM Pro v3.2.4,Medium,,database_connection_failed,recurring,database_connection_failed,high,crm_system
252,2,False,,True,consistent across both Chrome and Firefox,,,False,False,,No recent changes,False,,False,,False,,,,,,,,,
252,3,,,False,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,False,False,windows_10,hardware_upgrade,True,,,unknown,,,unknown,Medium,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,medium,multiple systems
252,4,,,True,unknown,unknown,unknown,,True,unknown,unknown,,unknown,False,unknown,True,unknown,unknown,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,high,single system
253,1,False,True,False,consistent across both Chrome and Firefox,Chrome 112,Chrome,False,True,unknown,unknown,False,unknown,False,unknown,False,4.2.1,unknown,Medium,,Database connection failed,one-time,Database connection failed,critical,single system
253,2,,,True,unknown,,unknown,,True,unknown,unknown,,unknown,,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
254,1,False,True,False,consistent across both Chrome and Firefox,Chrome 110.0.5481.178,Chrome,False,False,unknown,unknown,False,unknown,False,4.2.1,True,4.2.1,4.2.1,Medium,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,single system
254,2,False,,False,consistent across both Chrome and Firefox,,,False,False,,No recent changes,,,,,False,,,Medium,,,one-time,,high,single system
254,3,,,False,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,No recent changes,False,,,unknown,False,,unknown,,,unknown_error,unknown,unknown_error,medium,single system
254,4,,,True,unknown,,unknown,False,True,unknown,configuration_change,,unknown,True,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,high,single system
254,5,,,False,consistent across both Chrome and Firefox,unknown,unknown,True,False,unknown,unknown,False,unknown,,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,high,single system
255,1,,,,unknown,unknown,unknown,,False,unknown,software_update,True,unknown,,4.2.3,True,4.2.3,4.2.3,unknown,,503: Service Unavailable,unknown,503: Service Unavailable,critical,multiple systems
255,2,,False,True,unknown,unknown,unknown,False,False,unknown,unknown,False,unknown,False,unknown,False,unknown,unknown,unknown,,503: Service Unavailable,unknown,503: Service Unavailable,high,inventory_module
255,3,False,True,True,consistent across both Chrome and Firefox,109.0.5414.74,Chrome,False,False,unknown,configuration_change,True,high,False,4.2.3,True,unknown,4.2.3,High,,unknown_error,recurring,unknown_error,critical,multiple systems
255,4,,,True,consistent across both Chrome and Firefox,,Chrome,False,True,,configuration_change,False,high,True,CRM Pro v3.2.4,True,,CRM Pro v3.2.4,High,,unknown_error,recurring,unknown_error,critical,multiple systems
255,5,,,True,consistent across both Chrome and Firefox,Chrome 122,Chrome,True,,unknown,unknown,,high,,CRM Pro v3.2.4,True,unknown,CRM Pro v3.2.4,High,,503: Service Unavailable,unknown,503: Service Unavailable,critical,crm_system
255,6,False,,False,unknown,unknown,unknown,False,True,unknown,unknown,,,False,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,medium,single system
258,1,False,True,False,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,unknown,False,unknown,False,4.2.1,False,4.2.1,4.2.1,unknown,,database_connection_failed,recurring,database_connection_failed,critical,single system
258,2,False,,True,consistent across both Chrome and Firefox,,,,False,,configuration_change,,,,,False,,,,,database_connection_failed,one-time,database_connection_failed,,single system
259,1,,,False,unknown,,,False,True,unknown,unknown,,unknown,,unknown,,unknown,unknown,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,high,multiple systems
259,2,,,True,unknown,unknown,unknown,,False,unknown,unknown,,,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
259,3,,,False,unknown,110.0.5481.178,Google Chrome,,False,unknown,No recent changes,False,unknown,,2.5.3,False,2.5.3,2.5.3,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,high,unknown
259,4,,False,True,,,,,False,,,,,False,,True,,,,,,,,,
259,5,False,True,False,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,False,False,unknown,unknown,False,,False,unknown,False,unknown,unknown,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,high,single system
259,6,,,True,unknown,unknown,unknown,,False,unknown,unknown,,high,True,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
261,1,,,True,consistent across both Chrome and Firefox,,,False,True,unknown,software_update,True,,,CRM Pro v4.2.1,True,4.2.1,CRM Pro v4.2.1,High,,Database connection timeout,recurring,Database connection timeout,critical,multiple systems
261,2,,,True,unknown,,unknown,,False,unknown,unknown,,high,False,unknown,,unknown,unknown,unknown,,database_connection_timeout,unknown,database_connection_timeout,high,single system
261,3,,,True,consistent across both Chrome and Firefox,,unknown,,,unknown,software_update,True,unknown,,unknown,True,unknown,unknown,Medium,,database_connection_timeout,unknown,database_connection_timeout,critical,multiple systems
261,4,True,,False,,,,False,False,,configuration_change,True,,,4.2.1,False,,4.2.1,,,database_connection_timeout_exception,,database_connection_timeout_exception,high,single system
262,1,False,,True,consistent across both Chrome and Firefox,,unknown,False,True,unknown,software_update,True,,False,3.4.1,True,unknown,3.4.1,High,,Timeout exception,recurring,Timeout exception,critical,multiple systems
262,2,,,True,consistent across both Chrome and Firefox,Chrome 122,Chrome,,True,unknown,configuration_change,True,high,True,unknown,True,unknown,unknown,High,,configuration_error,recurring,configuration_error,critical,multiple systems
262,3,True,,False,consistent across both Chrome and Firefox,,Chrome,False,True,windows_10,unknown,True,,,v3.3,True,,v3.3,High,,503: Service Unavailable,one-time,503: Service Unavailable,critical,multiple systems
262,4,True,,True,,,,,,,configuration_change,True,,,,True,,,Medium,,configuration_error,one-time,configuration_error,high,multiple systems
262,5,,,True,consistent across both Chrome and Firefox,unknown,unknown,,,unknown,unknown,,unknown,,unknown,True,unknown,unknown,unknown,,unknown_error,unknown,unknown_error,high,multiple systems
264,1,False,,False,unknown,Chrome 109,Chrome,False,False,unknown,unknown,False,critical,False,v3.2.1,False,unknown,v3.2.1,High,,Database connection failed,unknown,Database connection failed,critical,inventory_module
264,2,,True,False,unknown,unknown,unknown,False,False,unknown,unknown,,unknown,,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
264,3,,True,False,consistent across both Chrome and Firefox,,,False,False,,software_update,True,,,,True,,,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
264,4,,,True,unknown,unknown,unknown,,False,unknown,unknown,,unknown,True,unknown,True,unknown,unknown,unknown,,unknown,unknown,unknown,high,single system
265,1,,,True,consistent across both Chrome and Firefox,,,,True,windows_10,configuration_change,True,high,,v7.3,True,4.1.8,v7.3,High,,configuration_error,recurring,configuration_error,critical,single system
265,2,,,True,consistent across both Chrome and Firefox,,,False,True,,No recent changes,False,high,True,,True,,,High,20.0,API timeout after webhook validation fails,,API timeout after webhook validation fails,critical,multiple systems
265,3,,,True,consistent across both Chrome and Firefox,,,,True,,,,,,,True,,,,,database_connection_timeout_exception,,database_connection_timeout_exception,high,multiple systems
